Indis	chromosome	variants	phased	unphased	singletons	blocks	variant_per_block_median	variant_per_block_avg	variant_per_block_min	variant_per_block_max	variant_per_block_sum	bp_per_block_median	bp_per_block_avg	bp_per_block_min	bp_per_block_max	bp_per_block_sum	heterozygous_variants	heterozygous_snvs	phased_snvs	phased_fraction	phased_snvs_fraction	block_n50	group
GTOP-AK221	4	1202538	112867	42877	32	29703	3	3.7998518668148	2	141	112867	325	468.45572303344323	1	14119	13923441	155776	135945	99883	0.7245467851273624	0.7347309573724669	0	SRS
GTOP-AK221	5	1086744	100746	40310	33	27553	3	3.656443944398069	2	151	100746	322	460.8889453252549	1	118036	12703482	141089	123755	89513	0.7140599196252011	0.7233081491656903	0	SRS
GTOP-AK221	6	1108910	113086	40225	36	28072	3	4.028426902251353	2	1232	113086	328	474.6977746127826	1	39307	13331887	153347	134217	100227	0.73745166191709	0.7467533918952145	0	SRS
GTOP-AK221	7	994838	98210	36488	26	25993	3	3.7783249336359788	2	198	98210	327	464.3081625591142	1	13162	12076191	134724	117595	86902	0.7289718238769632	0.7389940048471448	0	SRS
GTOP-AK221	8	926556	90724	31053	26	22960	3	3.9513937282229965	2	204	90724	335	490.28081863705637	1	14249	11259299	121803	107660	81280	0.7448420810653268	0.7549693479472414	0	SRS
GTOP-AK221	9	744819	72288	26358	28	19490	3	3.708978963571062	2	66	72288	330	463.1945726890325	1	8581	9029515	98674	86538	64321	0.7325941990797982	0.7432688529894381	0	SRS
GTOP-AK221	10	857595	84091	30867	13	22182	3	3.7909566315030205	2	148	84091	329	470.17614455659697	1	13050	10434149	114971	100467	74514	0.7314105296118152	0.741676371345815	0	SRS
GTOP-AK221	11	829233	78185	30341	20	20952	3	3.7316246659030163	2	85	78185	325	473.3191012307986	1	80538	9921715	108546	95380	69602	0.7202937003666648	0.7297336967917802	0	SRS
GTOP-AK221	12	818912	77061	30822	31	20732	3	3.717007524599653	2	144	77061	324	457.5649009495349	1	16598	9493099	107914	93868	67965	0.7140964101043423	0.7240486640814762	0	SRS
GTOP-AK221	13	607318	56161	22047	17	15169	3	3.7023534840793726	2	110	56161	318	455.37165634470944	1	9624	6911631	78225	68002	49517	0.7179418344519015	0.7281697597129496	0	SRS
GTOP-AK221	14	562720	49483	20466	15	13559	3	3.6494579246257097	2	105	49483	322	451.0271983489349	1	11078	6119086	69964	60885	43733	0.7072637356354696	0.7182885768251622	0	SRS
GTOP-AK221	15	505659	45886	18162	14	12378	3	3.7070609145257714	2	91	45886	322	455.5430324559987	1	9165	5642356	64062	55952	40696	0.7162748587306047	0.7273377180440378	0	SRS
GTOP-AK221	16	544613	48620	16643	11	11857	3	4.100531331702792	2	180	48620	341	519.3061620163534	1	189810	6160529	65274	57429	43559	0.7448601280754972	0.7584843894199794	0	SRS
GTOP-AK221	17	486605	42826	17297	15	11658	3	3.673528907188197	2	89	42826	323.5	454.44771129778843	1	8470	5301587	60138	52094	37679	0.7121287704945293	0.7232886704802857	0	SRS
GTOP-AK221	18	479400	45381	17457	8	12403	3	3.6588728533419332	2	79	45381	324	451.1429377165418	1	8655	5599135	62846	54905	40161	0.7220984629093339	0.7314634368454603	0	SRS
GTOP-AK221	19	406094	37195	12455	16	9048	3	4.110853227232537	2	94	37195	340.5	502.23857868020303	1	9727	4551286	49666	42581	32425	0.7489026698344944	0.7614898663723256	0	SRS
GTOP-AK221	20	395701	36216	14432	10	9880	3	3.665587044534413	2	58	36216	323	453.97045132564256	1	7183	4486136	50658	43932	31889	0.7149117612223144	0.7258718018756259	0	SRS
GTOP-AK221	21	230837	23554	8223	9	6063	3	3.884875474187696	2	65	23554	328	472.45468029004616	1	7243	2866855	31786	27147	20525	0.7410180582646448	0.7560688105499687	0	SRS
GTOP-AK221	22	245064	25373	8198	7	6147	3	4.127704571335611	2	128	25373	342	507.00747117102486	1	8532	3121645	33578	28731	22027	0.7556435761510513	0.7666631861056002	0	SRS
GTOP-AK231	1	1346123	114277	62474	74	33927	2	3.3683202169363633	2	99	114277	261	353.5948908335543	1	7766	12000657	176825	150572	100485	0.6462717375936661	0.667355152352363	0	SRS
GTOP-AK231	2	1442131	120755	65960	63	36145	2	3.3408493567575044	2	82	120755	260	353.778509196515	1	36758	12790862	186778	160677	107232	0.6465161849896669	0.6673761646035213	0	SRS
GTOP-AK231	3	1220899	102489	53763	51	30137	2	3.400769817831901	2	303	102489	264	359.12394225983076	1	17033	10822200	156303	134241	90749	0.6557071841231454	0.6760155243182038	0	SRS
GTOP-AK231	4	1202538	104631	51106	41	29517	2	3.544770810041671	2	141	104631	266	375.8289981711034	1	49360	11096727	155778	133673	92568	0.6716673727997535	0.6924958667793796	0	SRS
GTOP-AK231	5	1086744	96564	50799	48	28527	2	3.385003680723525	2	92	96564	263	361.52089029092184	1	57021	10314191	147411	126734	85258	0.6550664468730285	0.6727318635883031	0	SRS
GTOP-AK231	6	1108910	101658	49581	54	28059	2	3.623008660322891	2	792	101658	270	377.99070115433943	1	85341	10609443	151293	129556	89483	0.671927980805457	0.6906897403439439	0	SRS
GTOP-AK231	7	994838	91717	45917	51	26124	2	3.5108329505435614	2	102	91717	265	367.8746842226135	1	13363	9611094	137685	117767	80913	0.6661364709300214	0.6870600422868886	0	SRS
GTOP-AK231	8	926556	84859	39738	37	23136	3	3.6678336791147994	2	217	84859	275	388.91277487363374	1	8511	9002164	124634	108453	75996	0.6808655744018486	0.7007275040801084	0	SRS
GTOP-AK231	9	744819	64357	32239	40	18705	3	3.440630847367014	2	58	64357	266	363.09327061841896	1	8718	6793112	96636	82973	57133	0.6659733432675193	0.6885733913441722	0	SRS
GTOP-AK231	10	857595	78055	37871	33	21750	3	3.588735632183908	2	243	78055	268	377.06838235294117	1	17179	8205008	115959	99100	68972	0.6731258462042619	0.6959838546922301	0	SRS
GTOP-AK231	11	829233	72142	35852	28	20419	3	3.5330819334933152	2	80	72142	268	374.33907848993783	1	25800	7645127	108022	92871	63851	0.6678454388920776	0.6875235541772997	0	SRS
GTOP-AK231	12	818912	72288	38004	31	21337	2	3.38791770164503	2	63	72288	260	353.17196944847944	1	7258	7537043	110323	94119	63522	0.6552396145862603	0.6749115481464953	0	SRS
GTOP-AK231	13	607318	55172	27731	33	15847	2	3.4815422477440525	2	112	55172	262	363.18044164037855	1	9624	5756410	82936	70726	48567	0.6652358445066076	0.6866923055170658	0	SRS
GTOP-AK231	14	562720	45301	24321	24	13610	2	3.3285084496693607	2	90	45301	259	345.53589008889867	1	5900	4703089	69646	59489	39945	0.6504465439508371	0.6714686748810704	0	SRS
GTOP-AK231	15	505659	43944	22533	16	12825	2	3.4264327485380117	2	116	43944	260	368.62625711390035	1	197639	4728369	66493	56838	38775	0.6608815965590363	0.6822020479256835	0	SRS
GTOP-AK231	16	544613	47122	21775	15	12742	3	3.69816355360226	2	102	47122	272	386.97214375392343	1	7737	4931573	68912	59216	41944	0.683799628511725	0.7083220751148338	0	SRS
GTOP-AK231	17	486605	39398	21816	18	11614	2	3.392285173066988	2	64	39398	255.5	348.62299879497334	1	6786	4050302	61232	51550	34478	0.6434217402665273	0.6688263821532493	0	SRS
GTOP-AK231	18	479400	44389	21925	24	12928	2	3.4335550742574257	2	50	44389	264	359.1017250715557	1	5727	4642108	66338	56907	39188	0.6691338297808195	0.6886323299418349	0	SRS
GTOP-AK231	19	406094	38997	17661	27	10407	3	3.747189391755549	2	99	38997	277	385.56636913331414	1	6762	4017216	56685	47848	33962	0.6879597777189733	0.709789332887477	0	SRS
GTOP-AK231	20	395701	33984	17392	13	9744	3	3.4876847290640396	2	92	33984	263	365.2963266981326	1	8656	3560178	51389	43903	29981	0.66130884041331806	0.6828918297155092	0	SRS
GTOP-AK231	21	230837	24221	10788	10	6687	3	3.6221025871093167	2	48	24221	268	380.48535127055305	1	6742	2545447	35019	29593	21220	0.691653102601445	0.7170614672388741	0	SRS
GTOP-AK231	22	245064	22402	10109	14	5831	3	3.8418796089864515	2	87	22402	280	401.01559821734656	1	6803	2339525	32525	27394	19586	0.6887624903920061	0.714974081915748	0	SRS
GTOP-AK281	1	1346123	121118	58796	51	34602	2	3.5003179006993816	2	71	121118	298	413.3281231942679	1	8946	14306113	179965	154427	107094	0.6730086405689996	0.6934927182422763	0	SRS
GTOP-AK281	2	1442131	122350	59751	61	35248	3	3.4711189287335453	2	76	122350	301	411.896004083832	1	8817	14523865	182162	156949	108631	0.6716549005829976	0.6921420333993845	0	SRS
GTOP-AK281	3	1220899	109097	49848	60	30439	3	3.5841190577877065	2	174	109097	302	422.2117380451918	1	12898	12855503	159005	137513	96899	0.6861230778906323	0.7046533782260587	0	SRS
GTOP-AK281	4	1202538	114532	48070	65	30628	3	3.739454094292804	2	155	114532	311	444.5200887757433	1	49360	13619651	162667	140418	101460	0.7040887211296698	0.7225569371448105	0	SRS
GTOP-AK281	5	1086744	96644	45134	55	27022	3	3.5764932277403596	2	219	96644	302	431.55762260522226	1	107333	11668455	141833	122374	85786	0.6813929057412591	0.7010149214702469	0	SRS
GTOP-AK281	6	1108910	116471	45981	56	29672	3	3.9252830951739015	2	815	116471	306	445.2405323450135	1	38842	13214739	162508	140677	103076	0.7167093312329239	0.7327139475536157	0	SRS
GTOP-AK281	7	994838	94189	40904	51	25784	3	3.653001861619609	2	336	94189	306	430.947133832022	1	13347	11118867	135144	116290	83366	0.6969528798910791	0.7168802132599535	0	SRS
GTOP-AK281	8	926556	86440	36067	40	22589	3	3.8266412855814775	2	146	86440	316	455.52845888288925	1	19804	10292210	122547	106938	77426	0.7053620243661616	0.7240270063027174	0	SRS
GTOP-AK281	9	744819	71196	30852	35	19438	3	3.662722502315053	2	55	71196	309	435.28198137955866	1	7644	8462317	102083	88246	63434	0.6974324814121842	0.7188314484509213	0	SRS
GTOP-AK281	10	857595	78342	34509	30	21308	3	3.6766472686314997	2	242	78342	308	434.059116073942	1	16760	9251536	112881	96808	69238	0.6940229090812449	0.7152094868192711	0	SRS
GTOP-AK281	11	829233	75410	33110	35	20505	3	3.677639600097537	2	158	75410	306	434.7602105468369	1	13458	8920410	108555	94219	67165	0.69467090414997	0.7128604633884885	0	SRS
GTOP-AK281	12	818912	72329	34452	35	20282	3	3.5661670446701508	2	83	72329	299	419.0987088507786	1	7214	8504351	106816	91614	63673	0.6771363840623128	0.6950138625100967	0	SRS
GTOP-AK281	13	607318	59084	25878	23	16273	3	3.630799483807534	2	127	59084	303	427.70863530278837	1	10878	6963952	84985	73079	52062	0.6952285697476025	0.7124071210607699	0	SRS
GTOP-AK281	14	562720	51357	23766	16	14856	3	3.4569870759289176	2	112	51357	301	410.64369827064127	1	9500	6102576	75139	64793	45415	0.6834932591596907	0.7009244825829951	0	SRS
GTOP-AK281	15	505659	45172	20250	26	12442	3	3.6306060118951935	2	135	45172	308	425.54706827309235	1	8337	5298061	65448	56354	40110	0.6901967974575235	0.7117507186712567	0	SRS
GTOP-AK281	16	544613	53041	20468	21	13212	3	4.014607932182864	2	139	53041	320	468.7765675818773	1	16235	6197695	73530	63707	47428	0.7213518291853666	0.7444707802910199	0	SRS
GTOP-AK281	17	486605	41468	20220	17	11495	3	3.607481513701609	2	107	41468	299	419.47687358720225	1	13680	4824823	61705	52308	36317	0.6720363017583664	0.6942915041676225	0	SRS
GTOP-AK281	18	479400	44419	18857	20	12035	3	3.6908184461985876	2	76	44419	310	434.3383452400731	1	7442	5228565	63296	54504	39370	0.701766304347826	0.7223323058858065	0	SRS
GTOP-AK281	19	406094	40646	16669	16	9985	3	4.070706059088633	2	212	40646	316	467.1824087956022	1	11786	4674160	57331	48666	35506	0.7089707139244039	0.7295853367854355	0	SRS
GTOP-AK281	20	395701	33123	15531	14	9282	3	3.5685197155785393	2	98	33123	296	415.20932988580046	1	11042	3853973	48668	41599	29293	0.6805909427138982	0.7041755811437775	0	SRS
GTOP-AK281	21	230837	24031	9533	14	6259	3	3.8394312190445756	2	65	24031	305	444.95176489378696	1	8828	2785843	33578	28447	21014	0.7156769313240813	0.7387070692867438	0	SRS
GTOP-AK281	22	245064	23324	9529	18	5973	3	3.9049054076678384	2	129	23324	313	450.4644351464435	1	13344	2691525	32871	27776	20391	0.7095616196647501	0.7341229838709677	0	SRS
GTOP-AL091	1	1346123	121130	52028	57	33556	3	3.6097866253427107	2	90	121130	316	444.54737720056	1	9276	14923900	173215	149718	106883	0.6993043327656381	0.7138954567921025	0	SRS
GTOP-AL091	2	1442131	120472	52432	48	33731	3	3.571551391894696	2	108	120472	319	444.72097777777776	1	48170	15009333	172952	150368	106899	0.6965632082890051	0.7109158863587998	0	SRS
GTOP-AL091	3	1220899	107990	44730	38	29666	3	3.6401941616665545	2	322	107990	321	451.1540120648401	1	18434	13387093	152758	133106	95808	0.7069351523324474	0.7197872372394933	0	SRS
GTOP-AL091	4	1202538	123858	45447	38	32367	3	3.8266753174529615	2	142	123858	323	468.732419160567	1	11892	15177087	169343	147653	109759	0.7314031285615585	0.7433577373978179	0	SRS
GTOP-AL091	5	1086744	96623	40549	37	26702	3	3.618567897535765	2	82	96623	320	448.38608187572567	1	10139	11971460	137209	119310	85544	0.7042030770576274	0.716989355460565	0	SRS
GTOP-AL091	6	1108910	109753	41261	30	28372	3	3.8683561257577894	2	640	109753	324	466.8410316034246	1	27310	13250349	151044	131152	96807	0.7266293265538518	0.7381282786385263	0	SRS
GTOP-AL091	7	994838	96518	36754	39	25673	3	3.7595138861839286	2	107	96518	327	462.62255188256825	1	13449	11881535	133311	115736	85410	0.7240062710504009	0.7379726273588166	0	SRS
GTOP-AL091	8	926556	89298	32693	36	22956	3	3.8899634082592787	2	126	89298	334	485.65808727462763	1	12796	11151681	122027	107414	79973	0.73178886639842	0.7445305081274322	0	SRS
GTOP-AL091	9	744819	60909	23928	31	16365	3	3.7219065077910174	2	65	60909	328	461.77088422081096	1	8361	7561960	84868	73590	54148	0.7176910024979969	0.735806495447751	0	SRS
GTOP-AL091	10	857595	86290	31675	30	22508	3	3.8337480007108584	2	152	86290	327	471.9920515097691	1	12363	10629261	117995	102638	76457	0.7313021738209247	0.7449190358346811	0	SRS
GTOP-AL091	11	829233	76384	30439	25	20540	3	3.718792599805258	2	95	76384	325	466.62868684902173	1	34609	9587353	106848	93305	67937	0.7148846960167715	0.7281174642302127	0	SRS
GTOP-AL091	12	818912	75476	31505	34	20808	3	3.6272587466359094	2	106	75476	318	446.40895551071395	1	11435	9291556	107015	92409	66446	0.7052843059384198	0.7190425175037064	0	SRS
GTOP-AL091	13	607318	58250	22870	16	15421	3	3.777316646131898	2	115	58250	317	458.1520964292658	1	10690	7069745	81136	70395	51453	0.7179303884835339	0.7309183890901343	0	SRS
GTOP-AL091	14	562720	52808	20868	12	14381	3	3.672067311035394	2	172	52808	323	452.31713928273564	1	9886	6507939	73688	63955	46722	0.7166431440668766	0.7305449143929326	0	SRS
GTOP-AL091	15	505659	48776	19372	24	13243	3	3.6831533640413805	2	139	48776	327	466.3152173913044	1	197639	6177744	68172	59236	43120	0.7154843630816171	0.7279357147680464	0	SRS
GTOP-AL091	16	544613	53260	16897	12	12515	3	4.255693168198162	2	121	53260	341	520.320003192848	1	11756	6518569	70169	61630	47773	0.7590246405107669	0.7751582021742658	0	SRS
GTOP-AL091	17	486605	42514	18538	14	11795	3	3.60440864773209	2	90	42514	318	442.9620499788225	1	8255	5229167	61066	52431	37192	0.6961975567418859	0.7093513379489234	0	SRS
GTOP-AL091	18	479400	41041	16261	12	10839	3	3.786419411384814	2	138	41041	323	462.67161700950095	1	11691	5015823	57314	49529	36167	0.716072861778972	0.7302186597750813	0	SRS
GTOP-AL091	19	406094	39846	13826	22	9663	3	4.123564110524682	2	141	39846	341	498.45938404299295	1	8874	4823093	53694	45988	34710	0.7420940887249972	0.7547621118552665	0	SRS
GTOP-AL091	20	395701	33317	13711	11	8954	3	3.7209068572704935	2	78	33317	326	458.381978561858	1	9542	4105269	47039	40579	29463	0.7082846148940241	0.7260652061411075	0	SRS
GTOP-AL091	21	230837	23668	8207	9	6017	3	3.933521688549111	2	102	23668	323	477.28464606181456	1	10719	2872299	31884	27171	20686	0.7423158951198093	0.7613264141916013	0	SRS
GTOP-AL091	22	245064	21878	7819	3	5289	3	4.136509737190395	2	201	21878	339	500.20963172804534	1	7261	2648610	29700	25264	19069	0.7366329966329966	0.7547894236858771	0	SRS
GTOP-AL121	1	1346123	116752	60851	74	33814	2	3.4527710415804105	2	98	116752	272	374.7929158535864	1	8711	12676246	177677	151260	102971	0.65710249497684	0.6807549914055269	0	SRS
GTOP-AL121	2	1442131	116088	62608	65	34200	2	3.3943859649122805	2	71	116088	271	368.26096234798877	1	8430	12597471	178761	152942	102858	0.6494033933576115	0.6725294556106236	0	SRS
GTOP-AL121	3	1220899	60748	36494	25	17654	2	3.4410331936105134	2	141	60748	272	370.7667440412161	1	9173	6548853	97267	80465	53674	0.624548922039335	0.667047784751134	0	SRS
GTOP-AL121	4	1202538	113057	53435	58	31326	3	3.6090467981868097	2	142	113057	275	391.1570617142128	1	7896	12258080	166550	142638	99963	0.67881717202041425	0.7008160518234973	0	SRS
GTOP-AL121	5	1086744	93469	48631	53	27276	2	3.426785452412377	2	211	93469	272	382.1644428152493	1	107333	10425446	142153	122094	82803	0.65752393547797094	0.6781905744754042	0	SRS
GTOP-AL121	6	1108910	88109	42549	28	23207	3	3.7966561813246003	2	546	88109	282	405.388513368063	1	90638	9415959	130686	111091	77770	0.6742038167822108	0.7000567102645578	0	SRS
GTOP-AL121	7	994838	80686	39226	45	22469	3	3.5909920334683343	2	130	80686	277	386.50264667941815	1	11786	8688966	119957	101810	71148	0.6726243570612803	0.6988311560750418	0	SRS
GTOP-AL121	8	926556	90245	40513	44	24869	3	3.6288149905504845	2	177	90245	283	399.16409390577263	1	7471	9929606	130802	113776	80789	0.6899359337013196	0.7100706651666432	0	SRS
GTOP-AL121	9	744819	65584	32283	28	18824	3	3.4840628984275392	2	54	65584	276	380.39116350698316	1	6651	7163146	97895	83977	58167	0.6699422851013841	0.6926539409600247	0	SRS
GTOP-AL121	10	857595	80935	38370	37	22666	3	3.570766787258449	2	148	80935	277	390.1328658993694	1	11496	8847043	119342	102259	71523	0.6781770039047443	0.6994298790326524	0	SRS
GTOP-AL121	11	829233	55317	30529	25	15906	2	3.477744247453791	2	137	55317	275	380.18959341418963	1	25800	6049957	85871	72961	49025	0.6441872110491318	0.6719343210756431	0	SRS
GTOP-AL121	12	818912	59839	32093	29	17307	2	3.4575027445542266	2	59	59839	270	372.49699630314234	1	6358	6448668	91961	77447	52491	0.6506997531562293	0.6777667307965447	0	SRS
GTOP-AL121	13	607318	42784	22889	18	12384	2	3.454780361757106	2	78	42784	271	373.4656870660423	1	6926	4625746	65691	55354	37722	0.6512916533467293	0.6814683672363334	0	SRS
GTOP-AL121	14	562720	51690	26057	22	15028	2	3.4395794516901783	2	160	51690	271	374.093286313128	1	9874	5622248	77769	66711	45670	0.6646607259962196	0.6845947444949109	0	SRS
GTOP-AL121	15	505659	44609	21887	30	12755	3	3.4973735789886318	2	73	44609	277	382.3335684062059	1	7219	4879341	66526	56999	39577	0.6705498602050326	0.6943455148335935	0	SRS
GTOP-AL121	16	544613	26441	13259	10	6631	3	3.9874830342331475	2	88	26441	295	441.2706857573474	1	72377	2927831	39710	32651	23530	0.665852430118358	0.7206517411411595	0	SRS
GTOP-AL121	17	486605	44489	22737	28	12826	3	3.4686574146265396	2	61	44489	275	375.052295222508	1	5480	4812296	67254	57030	38977	0.6615071222529515	0.6834473084341575	0	SRS
GTOP-AL121	18	479400	44693	21417	24	12836	3	3.4818479277033343	2	77	44693	276	376.0188473520249	1	6708	4828082	66134	56670	39395	0.6757945988447697	0.6951649902946886	0	SRS
GTOP-AL121	19	406094	38253	16230	19	9681	3	3.951348001239541	2	210	38253	291	420.21461704978867	1	10982	4076502	54502	45900	33257	0.7018641517742468	0.724553376906318	0	SRS
GTOP-AL121	20	395701	33865	17308	16	9743	3	3.4758288001642206	2	94	33865	277	379.07397906833575	1	7506	3694455	51189	43879	30027	0.6615679149817344	0.6843136808040292	0	SRS
GTOP-AL121	21	230837	23691	10207	6	6374	3	3.7168183244430497	2	138	23691	281	400.9358330718544	1	10875	2555565	33904	28736	20802	0.6987671071260029	0.7239003340757239	0	SRS
GTOP-AL121	22	245064	20988	10118	8	5729	3	3.6634665735730496	2	117	20988	283	394.5408234473133	1	6169	2261508	31114	26246	18361	0.6745516487754708	0.6995732683075516	0	SRS
GTOP-AL271	1	1346123	120910	59590	90	34196	2	3.535793660077202	2	365	120910	290	406.3540832139411	1	10724	13897716	180590	155078	106890	0.6695276593388338	0.6892660467635642	0	SRS
GTOP-AL271	2	1442131	124910	60540	65	35574	3	3.511272277506044	2	85	124910	294	409.41645121402877	1	9595	14568675	185515	160195	110740	0.6733148262943697	0.6912824994537907	0	SRS
GTOP-AL271	3	1220899	104464	51114	75	29641	3	3.524307546978847	2	143	104464	295	408.3539790169686	1	12654	12104837	155653	134641	92802	0.6711338682839393	0.6892551303094897	0	SRS
GTOP-AL271	4	1202538	114179	49658	72	30820	3	3.704704737183647	2	122	114179	296	426.4621799656034	1	16089	13142285	163909	141782	101270	0.6965999426511051	0.7142655626243105	0	SRS
GTOP-AL271	5	1086744	94005	46453	71	27095	2	3.469459309835763	2	67	94005	291	400.86965827736367	1	20620	10862766	140529	121517	83283	0.6689366607604125	0.6853608960063201	0	SRS
